index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,total_number_of_pixels,total_pixels_per_square_of_diag
428,hp,HP Zbook FireFly 14 G8 4F0W6PA Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),1079.99,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
839,hp,HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),737.88,57,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
885,hp,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1319.88,71,intel,core i7,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
665,lenovo,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),635.88,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
188,wings,Wings Nuvobook Pro Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),479.88,58,intel,core i7,4,8,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1080,1920,windows,1,2073600,10579.591836734693
407,dell,Dell Inspiron 5430 IN5430FR0KC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),743.88,53,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
682,lenovo,Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),680.4,64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
798,dell,DELL Inspiron 3530 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),516.0,52,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
963,asus,Asus Vivobook 14 OLED 2023 M1405YA-KM541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),742.8,67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,0,14.0,2880,1800,windows,1,5184000,26448.979591836734
690,hp,HP Envy 15-fe0030TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1319.88,69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,15.6,1920,1080,windows,1,2073600,8520.710059171599
395,asus,Asus TUF Gaming F17 FX707ZC4-HX048WS Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),1031.88,70,intel,core i5,12,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,1,2073600,6928.397206722576
959,hp,HP Pavilion 15s-fq5013nia Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),695.88,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1366,768,windows,1,1049088,4310.848126232742
769,dell,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1193.88,59,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
268,infinix,Infinix INBook Y1 Plus Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/ Win 11 Home),299.88,52,intel,core i3,2,4,8,SSD,256,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
546,lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003JIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1010.28,64,intel,core i7,14,20,16,SSD,512,No secondary storage,0,intel,integrated,0,16.0,1920,1080,windows,1,2073600,8100.0
347,hp,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),919.19,69,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1366,768,windows,1,1049088,5352.489795918367
728,hp,HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),467.88,63,intel,core i3,6,8,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1366,768,windows,1,1049088,4310.848126232742
16,hp,HP Omen 16-wf1025TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1847.88,85,intel,core i7,20,28,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.1,2560,1440,windows,1,3686400,14221.67354654527
4,acer,Acer Extensa EX214-53 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),479.88,62,intel,core i5,12,16,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
884,asus,Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),1079.88,70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,14.0,2880,1800,windows,1,5184000,26448.979591836734
336,lenovo,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1478.28,67,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,1,13.3,2560,1600,windows,1,4096000,23155.633444513536
834,hp,HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),779.88,59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
267,samsung,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),911.88,60,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
553,dell,Dell Vostro 3430 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),497.2,57,intel,core i3,5,6,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
763,hp,HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),701.99,71,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.1,1920,1080,windows,1,2073600,7999.691369931715
897,msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),3131.88,89,intel,core i9,24,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,2,4096000,16000.0
260,msi,MSI Sword 15 A12VF-401IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),1271.88,79,intel,core i7,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
405,lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y00051IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),938.28,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
233,acer,Acer Aspire 5 14 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),683.88,67,intel,core i5,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
190,msi,MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),743.88,73,intel,core i5,6,12,16,HDD,1024,SSD,256,nvidia,dedicated,0,15.6,1920,1080,windows,No information,2073600,8520.710059171599
986,msi,MSI Modern 15 B13M-289IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),607.09,59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
23,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 48GB/ 1TB SSD/ macOS),4798.8,65,apple,m3,16,16,8,SSD,1024,No secondary storage,0,apple,apple,0,16.2,3456,2234,mac,1,7720704,29418.930041152264
368,lenovo,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),415.08,57,intel,core i3,6,8,8,SSD,256,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
982,asus,Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),827.88,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
864,acer,Acer Predator Helios Neo 16 NH.QLTSI.002 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1379.88,66,intel,core i7,16,24,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
352,lenovo,Lenovo Legion Pro 7 82WQ007UIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),4309.14,86,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
443,lenovo,Lenovo Thinkpad E15 G4 21DJA0Y0IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),659.88,64,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
559,msi,MSI Thin GF63 12VE-664IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1163.88,76,intel,core i7,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
836,msi,MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),875.88,71,intel,core i5,8,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
214,asus,Asus TUF Gaming F15 2022 FX507ZC4-HN116W Gaming Laptop (12th Gen Core i5/ 16GB/512GB SSD/ Win11 / 4GB Graph),1029.6,76,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
637,hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),1521.6,69,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
99,asus,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),980.27,71,intel,core i9,14,20,16,SSD,512,No secondary storage,0,intel,integrated,0,16.0,1920,1200,windows,1,2304000,9000.0
566,msi,MSI Thin GF63 11SC-1493IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),671.88,70,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
74,infinix,Infinix INBook Y1 Plus Neo XL30 Laptop (Intel Celeron N5100/ 8GB/ 512GB SSD/ Win 11 Home),323.88,53,intel,celeron,4,4,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
629,asus,Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1703.87,82,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
295,dell,Dell Inspiron 3501 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10),626.39,56,intel,core i5,4,8,8,HDD,1024,SSD,256,intel,integrated,0,15.6,1920,1080,windows,No information,2073600,8520.710059171599
807,hp,HP Pavilion x360 14-ek1020TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11),1104.84,71,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,14.0,1920,1080,windows,1,2073600,10579.591836734693
446,asus,Asus ROG Strix G16 2023 G614JJ-N3088WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1199.88,70,intel,core i5,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
164,ultimus,Ultimus Lite NU14U4INC44BN-CS Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),179.88,45,intel,celeron,2,2,4,SSD,256,No secondary storage,0,intel,integrated,0,14.1,1366,768,windows,1,1049088,5276.8371812283085
81,asus,Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),869.88,62,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,0,14.0,2880,1800,windows,1,5184000,26448.979591836734
895,asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),477.48,52,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
458,lenovo,Lenovo IdeaPad Flex 5 82R900D4IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),791.88,63,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
199,lenovo,Lenovo LOQ 15IRH8 82XV00BQIN 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1199.88,67,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
282,hp,HP Pavilion 15s-fq5112TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),683.99,54,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
247,msi,MSI Cyborg 15 A12UCX-264IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),785.88,69,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,2,2073600,8520.710059171599
499,asus,Asus Chromebook CX1400FKA-EC0158 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),309.01,41,intel,celeron,2,2,4,SSD,64,No secondary storage,0,intel,integrated,1,14.0,1920,1080,chrome,1,2073600,10579.591836734693
125,acer,Acer Predator Helios Neo 16 PHN16-71 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1439.88,75,intel,core i7,16,24,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
821,asus,Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1619.88,80,amd,ryzen 9,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,1,2073600,6928.397206722576
524,asus,Asus Vivobook Go 14 2023 E1404FA-NK327WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),407.88,56,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
561,msi,MSI Katana 17 B12VGK-672IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1799.88,79,intel,core i7,10,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,2,2073600,6928.397206722576
599,hp,HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),1476.12,73,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1080,windows,1,2073600,8100.0
134,dell,Dell G15-5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),827.88,74,intel,core i5,12,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
124,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1859.88,88,intel,core i9,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,3200,2000,windows,1,6400000,25000.0
485,asus,Asus Vivobook Pro 15 M6500QC-HN751WS Laptop (AMD Ryzen 7 5800HS/ 16 GB RAM/ 1 TB SSD/ Win 11/ 4 GB Graphics),887.88,64,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
699,lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS),599.88,64,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,dos,1,2073600,8520.710059171599
63,asus,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),889.02,75,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,17.3,1920,1080,windows,1,2073600,6928.397206722576
680,dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),719.88,56,intel,core i3,6,8,8,SSD,1024,No secondary storage,0,intel,integrated,1,14.0,1920,1200,windows,1,2304000,11755.102040816326
915,asus,Asus VivoBook 14 2023 X1404VA-NK321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),551.88,57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
381,hp,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),4110.0,88,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,0,17.3,2560,1440,windows,1,3686400,12317.150589729024
279,lenovo,Lenovo Legion 5 82JU00SYIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1199.88,78,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
49,msi,MSI Modern 14 C11M-030IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),431.4,58,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
361,dell,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1265.88,75,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
206,hp,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1139.88,70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.1,2560,1440,windows,1,3686400,14221.67354654527
1002,hp,HP Chromebook 15a-na0008TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),251.88,37,intel,celeron,2,2,4,HDD,128,No secondary storage,0,intel,integrated,0,15.6,1366,768,chrome,1,1049088,4310.848126232742
837,acer,Acer Swift Go 14 SFG14-41 NX.KG3SI.003 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),707.88,62,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,0,14.0,1920,1080,windows,1,2073600,10579.591836734693
932,msi,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),743.88,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
274,hp,HP Envy x360 13-bf0121TU  Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),959.88,71,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,1,13.4,1920,1200,windows,1,2304000,12831.36556025841
455,lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),599.88,65,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
681,lenovo,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),875.88,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
316,dell,Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U/ 8GB/ 512GB SSD/ Win11),440.77,53,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
353,microsoft,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),959.88,58,intel,core i5,10,12,8,SSD,256,No secondary storage,0,intel,integrated,1,12.4,1536,1024,windows,1,1572864,10229.344432882413
969,asus,Asus ROG Zephyrus M16 2023 GU604VZ-NM050WS Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 / 12GB Graph),2999.88,89,intel,core i9,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
160,dell,Dell Inspiron 3530 IN3530RMD8W001ORS1 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),791.88,53,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
132,lenovo,Lenovo IdeaPad Slim 3 82KU0238IN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),491.88,64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
854,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),758.28,67,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
56,infinix,Infinix INBook Y1 Plus 15 XL28 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),359.88,54,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
365,lenovo,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),593.99,54,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,0,14.0,1920,1080,dos,3,2073600,10579.591836734693
930,hp,HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),449.88,64,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,0,15.6,1366,768,windows,1,1049088,4310.848126232742
153,apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),4198.8,64,apple,m3,14,14,36,SSD,1024,No secondary storage,0,apple,apple,0,16.2,3456,2234,mac,1,7720704,29418.930041152264
482,lenovo,Lenovo Ideapad 3 15ITL06 82H803GUIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),444.0,52,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
411,lenovo,Lenovo Legion Pro 7 2023 82WQ007TIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),3587.88,85,intel,core i9,24,32,32,SSD,1024,No secondary storage,0,nvidia,dedicated,0,16.0,2560,1600,windows,1,4096000,16000.0
632,acer,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),1559.88,80,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,16.0,1920,1200,windows,1,2304000,9000.0
332,acer,Acer Aspire Lite AL15-52 2023 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),515.99,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
20,wings,Wings Nuvobook V1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),335.88,56,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,0,15.6,1080,1920,windows,1,2073600,8520.710059171599
812,asus,Asus ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),2399.88,89,amd,ryzen 9,8,16,32,SSD,1024,No secondary storage,0,nvidia,dedicated,0,14.0,2560,1600,windows,1,4096000,20897.95918367347
795,dell,Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),1791.48,76,intel,core i7,14,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
811,asus,Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1522.68,73,intel,core i7,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,0,15.6,1920,1080,windows,1,2073600,8520.710059171599
